taxon	sequenceID	pubmed_id	length	genus	name	full_name	clade	isolate	host_sci_name	sample_date	country
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KJ953857	KJ953857	25225394	1441	Circovirus	BFDV	Beak and feather disease virus	Avian-1	36-SA-2005	Platycercus elegans	2005	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KJ953859	KJ953859	25225394	1682	Circovirus	BFDV	Beak and feather disease virus	Avian-1	6-SA-2004	Platycercus elegans	2004	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KJ953860	KJ953860	25225394	1664	Circovirus	BFDV	Beak and feather disease virus	Avian-1	27-VIC-2006	Platycercus elegans	2006	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KJ953861	KJ953861	25225394	1682	Circovirus	BFDV	Beak and feather disease virus	Avian-1	7-SA-2005	Platycercus elegans	2005	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KJ953863	KJ953863	25225394	1679	Circovirus	BFDV	Beak and feather disease virus	Avian-1	10-NSW-2005	Platycercus elegans	2005	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KJ953864	KJ953864	25225394	1635	Circovirus	BFDV	Beak and feather disease virus	Avian-1	8-SA-2004	Platycercus elegans	2004	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KJ953865	KJ953865	25225394	1655	Circovirus	BFDV	Beak and feather disease virus	Avian-1	29-VIC-2006	Platycercus elegans	2006	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KJ953866	KJ953866	25225394	1640	Circovirus	BFDV	Beak and feather disease virus	Avian-1	14-NSW-2006	Platycercus elegans	2006	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KJ953867	KJ953867	25225394	1681	Circovirus	BFDV	Beak and feather disease virus	Avian-1	39-SA-2006	Platycercus elegans	2006	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KJ953868	KJ953868	25225394	1679	Circovirus	BFDV	Beak and feather disease virus	Avian-1	11-NSW-2005	Platycercus elegans	2005	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KJ953869	KJ953869	25225394	1626	Circovirus	BFDV	Beak and feather disease virus	Avian-1	35-SA-2005	Platycercus elegans	2005	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KJ953870	KJ953870	25225394	1643	Circovirus	BFDV	Beak and feather disease virus	Avian-1	4-VIC-2005	Platycercus elegans	2005	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KJ953873	KJ953873	25225394	1679	Circovirus	BFDV	Beak and feather disease virus	Avian-1	13-NSW-2005	Platycercus elegans	2006	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KJ953876	KJ953876	25225394	1667	Circovirus	BFDV	Beak and feather disease virus	Avian-1	16-NSW-2006	Platycercus elegans	2006	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KJ953877	KJ953877	25225394	1634	Circovirus	BFDV	Beak and feather disease virus	Avian-1	17-NSW-2006	Platycercus elegans	2006	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KJ953878	KJ953878	25225394	1681	Circovirus	BFDV	Beak and feather disease virus	Avian-1	18-NSW-2006	Platycercus elegans	2006	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KJ953881	KJ953881	25225394	1325	Circovirus	BFDV	Beak and feather disease virus	Avian-1	21-VIC-2006	Platycercus elegans	2006	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KJ953882	KJ953882	25225394	1685	Circovirus	BFDV	Beak and feather disease virus	Avian-1	22-VIC-2006	Platycercus elegans	2006	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KJ953883	KJ953883	25225394	1644	Circovirus	BFDV	Beak and feather disease virus	Avian-1	23-VIC-2006	Platycercus elegans	2006	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KJ953885	KJ953885	25225394	1684	Circovirus	BFDV	Beak and feather disease virus	Avian-1	25-VIC-2006	Platycercus elegans	2006	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KM188440	KM188440	25209153	1990	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_ZA_FH01_2010	Poicephalus robustus (Cape parrot)	2010	South Africa: Alice, Eastern Cape Province
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KM188441	KM188441	25209153	1993	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_ZA_FH05_2010	Poicephalus robustus (Cape parrot)	2010	South Africa: Alice, Eastern Cape Province
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KM188442	KM188442	25209153	1992	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_ZA_FH07_2010	Poicephalus robustus (Cape parrot)	2010	South Africa: Alice, Eastern Cape Province
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KM188443	KM188443	25209153	1992	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_ZA_FH14_2010	Poicephalus robustus (Cape parrot)	2010	South Africa: Alice, Eastern Cape Province
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KM188444	KM188444	25209153	1992	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_ZA_FH15_2010	Poicephalus robustus (Cape parrot)	2010	South Africa: Alice, Eastern Cape Province
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KM188445	KM188445	25209153	1991	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_ZA_FH16_2010	Poicephalus robustus (Cape parrot)	2010	South Africa: Alice, Eastern Cape Province
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KM188446	KM188446	25209153	1992	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_ZA_FH21_2011	Poicephalus robustus (Cape parrot)	2011	South Africa: Alice, Eastern Cape Province
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KM188447	KM188447	25209153	1992	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_ZA_FH22_2011	Poicephalus robustus (Cape parrot)	2011	South Africa: Alice, Eastern Cape Province
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KM188448	KM188448	25209153	1989	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_ZA_FH23_2011	Poicephalus robustus (Cape parrot)	2011	South Africa: Alice, Eastern Cape Province
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KM188449	KM188449	25209153	1992	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_ZA_FH24_2011	Poicephalus robustus (Cape parrot)	2011	South Africa: Alice, Eastern Cape Province
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KM188450	KM188450	25209153	1991	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_ZA_FH27_2011	Poicephalus robustus (Cape parrot)	2011	South Africa: Alice, Eastern Cape Province
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KM188451	KM188451	25209153	1989	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_ZA_FH37_2011	Poicephalus robustus (Cape parrot)	2011	South Africa: Alice, Eastern Cape Province
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KM188452	KM188452	25209153	1991	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_ZA_FH38_2011	Poicephalus robustus (Cape parrot)	2011	South Africa: Alice, Eastern Cape Province
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KM188453	KM188453	25209153	1992	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_ZA_FH42_2011	Poicephalus robustus (Cape parrot)	2011	South Africa: Alice, Eastern Cape Province
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KM188454	KM188454	25209153	1995	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_ZA_GT02_2011	Poicephalus robustus (Cape parrot)	2010	South Africa: East London, Eastern Cape Province
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KM188455	KM188455	25209153	1994	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_ZA_GT07_2011	Poicephalus robustus (Cape parrot)	2010	South Africa: East London, Eastern Cape Province
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KM188456	KM188456	25209153	1994	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_ZA_GT10_2011	Poicephalus robustus (Cape parrot)	2010	South Africa: East London, Eastern Cape Province
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KM188457	KM188457	25209153	1995	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_ZA_GT11_2011	Poicephalus robustus (Cape parrot)	2010	South Africa: East London, Eastern Cape Province
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KM188458	KM188458	25209153	1990	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_ZA_KWT01_2011	Poicephalus robustus (Cape parrot)	2011	South Africa: King William's Town, Eastern Cape Province
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KM188459	KM188459	25209153	1991	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_ZA_KWT02_2011	Poicephalus robustus (Cape parrot)	2011	South Africa: King William's Town, Eastern Cape Province
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KM188460	KM188460	25209153	1990	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_ZA_KWT03_2011	Poicephalus robustus (Cape parrot)	2011	South Africa: King William's Town, Eastern Cape Province
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KM188461	KM188461	25209153	1991	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_ZA_KWT04_2011	Poicephalus robustus (Cape parrot)	2011	South Africa: King William's Town, Eastern Cape Province
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KM188462	KM188462	25209153	1991	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_ZA_KWT06_2011	Poicephalus robustus (Cape parrot)	2011	South Africa: King William's Town, Eastern Cape Province
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KM188463	KM188463	25209153	1988	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_ZA_KWT07_2011	Poicephalus robustus (Cape parrot)	2011	South Africa: King William's Town, Eastern Cape Province
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KM188464	KM188464	25209153	1991	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_ZA_KWT09_2011	Poicephalus robustus (Cape parrot)	2011	South Africa: King William's Town, Eastern Cape Province
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KM188465	KM188465	25209153	1992	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_ZA_STUT01_2011	Poicephalus robustus (Cape parrot)	2011	South Africa: Stutterheim
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KM409545	KM409545	-	717	Circovirus	BFDV	Beak and feather disease virus	Avian-1	KP-A14-036	Ara ararauna (blue and yellow macaw)	2014	South Korea
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KM452734	KM452734	26138559	1988	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_NZ_OBS01_2013	Cyanoramphus novaezelandiae	2013	New Zealand
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KM452735	KM452735	26138559	1987	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_NZ_201822_2013	Cyanoramphus novaezelandiae	2013	New Zealand
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KM452736	KM452736	26138559	1987	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_NZ_201845_2013	Cyanoramphus novaezelandiae	2013	New Zealand
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KM452737	KM452737	26138559	1988	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_NZ_201706_2011	Cyanoramphus novaezelandiae	2011	New Zealand
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KM452738	KM452738	26138559	1988	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_NZ_201704_2011	Cyanoramphus novaezelandiae	2011	New Zealand
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KM452739	KM452739	26138559	1990	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_NZ_DP2409_2012	Cyanoramphus novaezelandiae	2012	New Zealand
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KM452740	KM452740	26138559	1990	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_NZ_DP2417_2012	Cyanoramphus novaezelandiae	2012	New Zealand
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KM452741	KM452741	26138559	1990	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_NZ_DP0369_2012	Cyanoramphus novaezelandiae	2012	New Zealand
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KM452742	KM452742	26138559	1991	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_NZ_D174814-2010	Cyanoramphus novaezelandiae	2010	New Zealand
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KM452743	KM452743	26138559	1991	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_NZ_D174812-2010	Cyanoramphus novaezelandiae	2010	New Zealand
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KM452744	KM452744	26138559	1991	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_NZ_D185808_2009	Cyanoramphus novaezelandiae	2009	New Zealand
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KM823541	KM823541	26411487	1996	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_RBE_14_1186-01	Merops ornatus	2014	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KM887947	KM887947	27118178	1990	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_BDG_2010_320	Melopsittacus undulatus	2010	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KM887948	KM887948	27118178	1990	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_BDG_2010_324	Melopsittacus undulatus	2010	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KM887949	KM887949	27118178	1990	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_BDG_2010_326	Melopsittacus undulatus	2010	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KM887950	KM887950	27118178	1990	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_BDG_2010_331	Melopsittacus undulatus	2010	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KM887951	KM887951	27118178	1990	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_BDG_2010_332	Melopsittacus undulatus	2010	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KP677581	KP677581	-	1984	Circovirus	BFDV	Beak and feather disease virus	Avian-1	Taiwan-17	Melopsittacus undulatus	-	Taiwan
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KP677582	KP677582	-	2000	Circovirus	BFDV	Beak and feather disease virus	Avian-1	Taiwan-18	Agapornis roseicollis	-	Taiwan
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KP677585	KP677585	-	1993	Circovirus	BFDV	Beak and feather disease virus	Avian-1	Taiwan-6	Melopsittacus undulatus	-	Taiwan
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KP677593	KP677593	-	1988	Circovirus	BFDV	Beak and feather disease virus	Avian-1	Taiwan-19	Melopsittacus undulatus	-	Taiwan
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KR902641	KR902641	-	1992	Circovirus	BFDV	Beak and feather disease virus	Avian-1	KAT14-0766-AKP-VIC	Alisterus scapularis	2014	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT008266	KT008266	-	1996	Circovirus	BFDV	Beak and feather disease virus	Avian-1	CS13-2703-01-SCC-NSW	Cacatua galerita	2013	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT168337	KT168337	-	1996	Circovirus	BFDV	Beak and feather disease virus	Avian-1	CS15-0726-003-OBP-TAS	Neophema chrysogaster	2015	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT168338	KT168338	-	1996	Circovirus	BFDV	Beak and feather disease virus	Avian-1	CS15-0726-004-OBP-TAS	Neophema chrysogaster	2015	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT168339	KT168339	-	1996	Circovirus	BFDV	Beak and feather disease virus	Avian-1	CS15-0726-008-OBP-TAS	Neophema chrysogaster	2015	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT168340	KT168340	-	1996	Circovirus	BFDV	Beak and feather disease virus	Avian-1	CS15-0726-009-OBP-TAS	Neophema chrysogaster	2015	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT168341	KT168341	-	1996	Circovirus	BFDV	Beak and feather disease virus	Avian-1	CS15-0726-011-OBP-TAS	Neophema chrysogaster	2015	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT168342	KT168342	-	1996	Circovirus	BFDV	Beak and feather disease virus	Avian-1	CS15-0726-014-OBP-TAS	Neophema chrysogaster	2015	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT168343	KT168343	-	1996	Circovirus	BFDV	Beak and feather disease virus	Avian-1	CS15-0726-016-OBP-TAS	Neophema chrysogaster	2015	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT168344	KT168344	-	1996	Circovirus	BFDV	Beak and feather disease virus	Avian-1	CS15-0726-018-OBP-TAS	Neophema chrysogaster	2015	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT168345	KT168345	-	1996	Circovirus	BFDV	Beak and feather disease virus	Avian-1	CS15-0726-019-OBP-TAS	Neophema chrysogaster	2015	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT168346	KT168346	-	1996	Circovirus	BFDV	Beak and feather disease virus	Avian-1	CS15-0726-021-OBP-TAS	Neophema chrysogaster	2015	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT168347	KT168347	-	1996	Circovirus	BFDV	Beak and feather disease virus	Avian-1	CS15-0726-023-OBP-TAS	Neophema chrysogaster	2015	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT168348	KT168348	-	1996	Circovirus	BFDV	Beak and feather disease virus	Avian-1	CS15-0726-024-OBP-TAS	Neophema chrysogaster	2015	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT168349	KT168349	-	1996	Circovirus	BFDV	Beak and feather disease virus	Avian-1	CS15-0726-026-OBP-TAS	Neophema chrysogaster	2015	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT168350	KT168350	-	1994	Circovirus	BFDV	Beak and feather disease virus	Avian-1	CS14-0453-001-OBP	Neophema chrysogaster	2014	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT168351	KT168351	-	1993	Circovirus	BFDV	Beak and feather disease virus	Avian-1	CS14-0453-002-OBP	Neophema chrysogaster	2014	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT168352	KT168352	-	1993	Circovirus	BFDV	Beak and feather disease virus	Avian-1	OBP3	Neophema chrysogaster	2014	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT168353	KT168353	-	1993	Circovirus	BFDV	Beak and feather disease virus	Avian-1	OBP-TT	Neophema chrysogaster	2014	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT583302	KT583302	-	576	Circovirus	BFDV	Beak and feather disease virus	Avian-1	TR-2	Melopsittacus undulatus	2014	Turkey
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT583303	KT583303	-	591	Circovirus	BFDV	Beak and feather disease virus	Avian-1	TR-3	Melopsittacus undulatus	2014	Turkey
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT583304	KT583304	-	576	Circovirus	BFDV	Beak and feather disease virus	Avian-1	TR-4	Melopsittacus undulatus	2014	Turkey
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT583305	KT583305	-	579	Circovirus	BFDV	Beak and feather disease virus	Avian-1	TR-11	Melopsittacus undulatus	2014	Turkey
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT583306	KT583306	-	579	Circovirus	BFDV	Beak and feather disease virus	Avian-1	TR-12	Melopsittacus undulatus	2014	Turkey
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT583307	KT583307	-	582	Circovirus	BFDV	Beak and feather disease virus	Avian-1	TR-30	Melopsittacus undulatus	2014	Turkey
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT583308	KT583308	-	510	Circovirus	BFDV	Beak and feather disease virus	Avian-1	TR-46	Melopsittacus undulatus	2014	Turkey
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT583309	KT583309	-	540	Circovirus	BFDV	Beak and feather disease virus	Avian-1	TR-49	Melopsittacus undulatus	2014	Turkey
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT583310	KT583310	-	534	Circovirus	BFDV	Beak and feather disease virus	Avian-1	TR-55	Melopsittacus undulatus	2014	Turkey
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT725790	KT725790	-	465	Circovirus	BFDV	Beak and feather disease virus	Avian-1	GA4	Psittacula krameri	2014	Gambia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT725791	KT725791	-	633	Circovirus	BFDV	Beak and feather disease virus	Avian-1	XT998_12	Psittacula krameri	2012	United Kingdom
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT725792	KT725792	-	639	Circovirus	BFDV	Beak and feather disease virus	Avian-1	B1	Psittacula krameri	2014	Bangladesh
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT725793	KT725793	-	638	Circovirus	BFDV	Beak and feather disease virus	Avian-1	B2	Psittacula krameri	2014	Bangladesh
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT725794	KT725794	-	631	Circovirus	BFDV	Beak and feather disease virus	Avian-1	B16	Psittacula krameri	2014	Bangladesh
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT725795	KT725795	-	630	Circovirus	BFDV	Beak and feather disease virus	Avian-1	B24	Psittacula krameri	2014	Bangladesh
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT725796	KT725796	-	553	Circovirus	BFDV	Beak and feather disease virus	Avian-1	SE17	Psittacula krameri	2015	Senegal
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT725797	KT725797	-	639	Circovirus	BFDV	Beak and feather disease virus	Avian-1	SE20	Psittacula krameri	2015	Senegal
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT725798	KT725798	-	637	Circovirus	BFDV	Beak and feather disease virus	Avian-1	SE30	Psittacula krameri	2015	Senegal
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT725799	KT725799	-	633	Circovirus	BFDV	Beak and feather disease virus	Avian-1	SE35	Psittacula krameri	2015	Senegal
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT725800	KT725800	-	639	Circovirus	BFDV	Beak and feather disease virus	Avian-1	PA4	Psittacula krameri	2014	Pakistan
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT725801	KT725801	-	639	Circovirus	BFDV	Beak and feather disease virus	Avian-1	PA6	Psittacula krameri	2014	Pakistan
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT725802	KT725802	-	631	Circovirus	BFDV	Beak and feather disease virus	Avian-1	PA14	Psittacula krameri	2014	Pakistan
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT725803	KT725803	-	633	Circovirus	BFDV	Beak and feather disease virus	Avian-1	PA15	Psittacula krameri	2014	Pakistan
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT753401	KT753401	-	462	Circovirus	BFDV	Beak and feather disease virus	Avian-1	B104	Psittacula eques	2010	Mauritius
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT753402	KT753402	-	462	Circovirus	BFDV	Beak and feather disease virus	Avian-1	C022	Psittacula eques	2011	Mauritius
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT753403	KT753403	-	462	Circovirus	BFDV	Beak and feather disease virus	Avian-1	E033	Psittacula eques	2013	Mauritius
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT753404	KT753404	-	462	Circovirus	BFDV	Beak and feather disease virus	Avian-1	E071	Psittacula eques	2013	Mauritius
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT753405	KT753405	-	462	Circovirus	BFDV	Beak and feather disease virus	Avian-1	E086	Psittacula eques	2013	Mauritius
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT753406	KT753406	-	462	Circovirus	BFDV	Beak and feather disease virus	Avian-1	B038	Psittacula eques	2010	Mauritius
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT753407	KT753407	-	462	Circovirus	BFDV	Beak and feather disease virus	Avian-1	B028	Psittacula eques	2010	Mauritius
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT753408	KT753408	-	462	Circovirus	BFDV	Beak and feather disease virus	Avian-1	B086	Psittacula eques	2010	Mauritius
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT753409	KT753409	-	462	Circovirus	BFDV	Beak and feather disease virus	Avian-1	B037	Psittacula eques	2010	Mauritius
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT753410	KT753410	-	462	Circovirus	BFDV	Beak and feather disease virus	Avian-1	B034	Psittacula eques	2010	Mauritius
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT753411	KT753411	-	462	Circovirus	BFDV	Beak and feather disease virus	Avian-1	B097	Psittacula eques	2010	Mauritius
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT753412	KT753412	-	462	Circovirus	BFDV	Beak and feather disease virus	Avian-1	B115	Psittacula eques	2010	Mauritius
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT753413	KT753413	-	462	Circovirus	BFDV	Beak and feather disease virus	Avian-1	B025	Psittacula eques	2010	Mauritius
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT753414	KT753414	-	462	Circovirus	BFDV	Beak and feather disease virus	Avian-1	B085_1	Psittacula eques	2010	Mauritius
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT753415	KT753415	-	462	Circovirus	BFDV	Beak and feather disease virus	Avian-1	B087	Psittacula eques	2010	Mauritius
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT753416	KT753416	-	462	Circovirus	BFDV	Beak and feather disease virus	Avian-1	B085_2	Psittacula eques	2010	Mauritius
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT753417	KT753417	-	462	Circovirus	BFDV	Beak and feather disease virus	Avian-1	A003	Psittacula eques	2009	Mauritius
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT753418	KT753418	-	462	Circovirus	BFDV	Beak and feather disease virus	Avian-1	A052	Psittacula eques	2009	Mauritius
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KT753419	KT753419	-	462	Circovirus	BFDV	Beak and feather disease virus	Avian-1	B121	Psittacula eques	2010	Mauritius
