id	virus_name	full_name	virus_genus	virus_clade	organism	Phylum	Class	Superorder	Order	Family	Genus	NumericID	scaffold	extract_start	extract_end	sequence_length	orientation	assigned_name	assigned_gene	subject_start	subject_end
Eumetopias-386	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Eumetopias_jubatus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Eumetopias	386	SBAQ01017771.1	13054	13554	501	-	Carnivore-endogenous-circovirus	Rep-consensus	87	145
Eumetopias-387	ECV.Carnivore	Carnivore endogenous circoviral element	Circovirus	Unclassified	Eumetopias_jubatus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Eumetopias	387	SBAQ01017864.1	8912	9277	366	+	Silurus-glanis-circovirus	Rep	35	158
Eumetopias-388	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Eumetopias_jubatus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Eumetopias	388	SBAQ01017938.1	6345	6713	369	-	Carnivore-endogenous-circovirus	Rep-consensus	98	149
Eumetopias-389	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Eumetopias_jubatus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Eumetopias	389	SBAQ01017966.1	1630	2148	519	-	Carnivore-endogenous-circovirus	Rep-consensus	1	149
Eumetopias-390	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Eumetopias_jubatus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Eumetopias	390	SBAQ01017967.1	1630	2148	519	-	Carnivore-endogenous-circovirus	Rep-consensus	1	149
Eumetopias-391	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Eumetopias_jubatus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Eumetopias	391	SBAQ01018097.1	16671	17054	384	+	Carnivore-endogenous-circovirus	Rep-consensus	87	151
Eumetopias-392	ECV.Carnivore	Carnivore endogenous circoviral element	Circovirus	Unclassified	Eumetopias_jubatus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Eumetopias	392	SBAQ01019759.1	139	504	366	-	Anguilla-anguilla-circovirus	Rep	10	133
Eumetopias-393	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Eumetopias_jubatus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Eumetopias	393	SBAQ01019891.1	2167	2364	198	-	Carnivore-endogenous-circovirus	Rep-consensus	87	149
Eumetopias-394	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Eumetopias_jubatus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Eumetopias	394	SBAQ01020709.1	2842	3039	198	+	Carnivore-endogenous-circovirus	Rep-consensus	87	149
Eumetopias-395	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Eumetopias_jubatus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Eumetopias	395	SBAQ01021230.1	2655	3032	378	+	Carnivore-endogenous-circovirus	Rep-consensus	87	149
Eumetopias-396	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Eumetopias_jubatus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Eumetopias	396	SBAQ01023107.1	686	943	258	+	Carnivore-endogenous-circovirus	Rep-consensus	87	149
Eumetopias-397	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Eumetopias_jubatus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Eumetopias	397	SBAQ01023476.1	434	802	369	-	Carnivore-endogenous-circovirus	Rep-consensus	98	149
Zalophus-398	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Zalophus_californianus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Zalophus	398	NW_020874464.1	69071365	69071646	282	+	Carnivore-endogenous-circovirus	Rep-consensus	2	93
Zalophus-399	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Zalophus_californianus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Zalophus	399	NW_020874544.1	49012814	49013365	552	-	Carnivore-endogenous-circovirus	Rep-consensus	33	149
Zalophus-400	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Zalophus_californianus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Zalophus	400	NW_020874565.1	8635	9012	378	-	Carnivore-endogenous-circovirus	Rep-consensus	87	149
Zalophus-401	ECV.Carnivore	Carnivore endogenous circoviral element	Circovirus	Unclassified	Zalophus_californianus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Zalophus	401	NW_020874612.1	15216	15593	378	+	Starling-circovirus	Rep	159	255
Zalophus-402	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Zalophus_californianus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Zalophus	402	NW_020874692.1	4096	4353	258	+	Carnivore-endogenous-circovirus	Rep-consensus	87	149
Zalophus-403	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Zalophus_californianus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Zalophus	403	NW_020874886.1	3806	4060	255	+	Carnivore-endogenous-circovirus	Rep-consensus	87	149
Zalophus-404	ECV.Carnivore	Carnivore endogenous circoviral element	Circovirus	Unclassified	Zalophus_californianus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Zalophus	404	NW_020874921.1	59272220	59272525	306	+	Columbid-circovirus	Rep	208	283
Zalophus-405	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Zalophus_californianus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Zalophus	405	NW_020875204.1	1419	1778	360	-	Carnivore-endogenous-circovirus	Rep-consensus	93	149
Zalophus-406	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Zalophus_californianus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Zalophus	406	NW_020875415.1	742	1110	369	-	Carnivore-endogenous-circovirus	Rep-consensus	98	149
Zalophus-407	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Zalophus_californianus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Zalophus	407	NW_020875711.1	1565	2083	519	+	Carnivore-endogenous-circovirus	Rep-consensus	98	149
Zalophus-408	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Zalophus_californianus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Zalophus	408	NW_020875730.1	6848	7243	396	-	Carnivore-endogenous-circovirus	Rep-consensus	98	150
Zalophus-409	ECV.Carnivore	Carnivore endogenous circoviral element	Circovirus	Unclassified	Zalophus_californianus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Zalophus	409	NW_020875730.1	59704157	59704522	366	+	Silurus-glanis-circovirus	Rep	35	158
Zalophus-410	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Zalophus_californianus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Zalophus	410	NW_020876041.1	24221208	24221708	501	+	Carnivore-endogenous-circovirus	Rep-consensus	87	145
Zalophus-411	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Zalophus_californianus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Zalophus	411	NW_020876041.1	24292907	24293425	519	+	Carnivore-endogenous-circovirus	Rep-consensus	114	149
Zalophus-412	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Zalophus_californianus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Zalophus	412	NW_020876465.1	5116	5619	504	-	Carnivore-endogenous-circovirus	Rep-consensus	1	148
Zalophus-413	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Zalophus_californianus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Zalophus	413	NW_020879070.1	1163438	1164256	819	+	Carnivore-endogenous-circovirus	Rep-consensus	84	149
Zalophus-414	ECV.Carnivore	Carnivore endogenous circoviral element	Circovirus	Unclassified	Zalophus_californianus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Zalophus	414	NW_020879070.1	102256354	102256584	231	+	Columbid-circovirus	Rep	215	283
Zalophus-415	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Zalophus_californianus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Zalophus	415	NW_020884869.1	192857912	192858334	423	+	Carnivore-endogenous-circovirus	Rep-consensus	62	149
Zalophus-416	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Zalophus_californianus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Zalophus	416	NW_020884870.1	2195	2629	435	-	Carnivore-endogenous-circovirus	Rep-consensus	68	149
Leptonychotes-417	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Leptonychotes_weddellii	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Phocidae	Leptonychotes	417	gi|472266465|gb|KB718192.1|	10277	10609	333	-	Carnivore-endogenous-circovirus	Rep-consensus	62	149
Leptonychotes-418	ECV.Carnivore	Carnivore endogenous circoviral element	Circovirus	Unclassified	Leptonychotes_weddellii	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Phocidae	Leptonychotes	418	gi|472269421|gb|KB715268.1|	127617	127847	231	+	Columbid-circovirus	Rep	207	283
Leptonychotes-419	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Leptonychotes_weddellii	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Phocidae	Leptonychotes	419	gi|472269546|gb|KB715143.1|	1025740	1026420	681	-	Carnivore-endogenous-circovirus	Rep-consensus	1	149
Leptonychotes-420	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Leptonychotes_weddellii	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Phocidae	Leptonychotes	420	gi|472269643|gb|KB715046.1|	751888	752082	195	+	Human-cyclovirus	Rep	187	250
Mirounga-421	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Mirounga_angustirostris	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	421	PITE01000678.1	89915	90499	585	-	Carnivore-endogenous-circovirus	Rep-consensus	1	149
Mirounga-422	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Mirounga_angustirostris	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	422	PITE01012985.1	1028	1222	195	-	Carnivore-endogenous-circovirus	Rep-consensus	87	149
Mirounga-423	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Mirounga_angustirostris	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	423	PITE01017906.1	27929	28249	321	-	Carnivore-endogenous-circovirus	Rep-consensus	87	149
Mirounga-424	ECV.Carnivore	Carnivore endogenous circoviral element	Circovirus	Unclassified	Mirounga_angustirostris	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	424	PITE01026996.1	9007	9312	306	+	Columbid-circovirus	Rep	220	283
Mirounga-425	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Mirounga_angustirostris	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	425	PITE01032088.1	933	1406	474	+	Carnivore-endogenous-circovirus	Rep-consensus	2	149
Mirounga-426	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Mirounga_angustirostris	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	426	PITE01054645.1	1121	1663	543	+	Carnivore-endogenous-circovirus	Rep-consensus	1	149
Mirounga-427	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Mirounga_angustirostris	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	427	PITE01069610.1	12	392	381	-	Carnivore-endogenous-circovirus	Rep-consensus	69	148
Mirounga-428	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Mirounga_angustirostris	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	428	PITE01073571.1	4	486	483	-	Carnivore-endogenous-circovirus	Rep-consensus	1	148
Mirounga-429	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Mirounga_angustirostris	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	429	PITE01076061.1	808	1101	294	+	Carnivore-endogenous-circovirus	Rep-consensus	85	148
Mirounga-430	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Mirounga_angustirostris	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	430	PITE01078041.1	747	983	237	-	Carnivore-endogenous-circovirus	Rep-consensus	119	148
Mirounga-431	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Mirounga_angustirostris	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	431	PITE01079525.1	9	335	327	-	Carnivore-endogenous-circovirus	Rep-consensus	87	148
Mirounga-432	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Mirounga_angustirostris	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	432	PITE01118294.1	67	393	327	-	Carnivore-endogenous-circovirus	Rep-consensus	87	148
Mirounga-433	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Mirounga_angustirostris	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	433	PITE01118346.1	4	273	270	-	Carnivore-endogenous-circovirus	Rep-consensus	87	148
Mirounga-434	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Mirounga_angustirostris	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	434	PITE01123697.1	182	397	216	-	Human-cyclovirus	Rep	199	247
Mirounga-435	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Mirounga_angustirostris	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	435	PITE01152483.1	67	315	249	-	Human-cyclovirus	Rep	188	247
Mirounga-436	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Mirounga_angustirostris	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	436	PITE01175344.1	4	267	264	-	Carnivore-endogenous-circovirus	Rep-consensus	89	148
Mirounga-437	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Mirounga_angustirostris	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	437	PITE01193715.1	9	203	195	-	Human-cyclovirus	Rep	197	247
Mirounga-438	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Mirounga_angustirostris	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	438	PITE01199187.1	10	222	213	-	Human-cyclovirus	Rep	189	247
Mirounga-439	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Mirounga_angustirostris	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	439	PITE01227993.1	3	218	216	-	Human-cyclovirus	Rep	199	247
Mirounga-440	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Mirounga_angustirostris	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	440	PITE01229969.1	2	217	216	-	Human-cyclovirus	Rep	199	247
Mirounga-441	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Mirounga_angustirostris	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	441	PITE01278484.1	15	203	189	-	Human-cyclovirus	Rep	197	247
Mirounga-442	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Mirounga_angustirostris	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	442	PITE01318801.1	10	198	189	-	Human-cyclovirus	Rep	197	247
Monachus-443	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Neomonachus_schauinslandi	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Phocidae	Monachus	443	NINY01000606.1	10654	10998	345	+	Carnivore-endogenous-circovirus	Rep-consensus	62	149
Monachus-444	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Neomonachus_schauinslandi	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Phocidae	Monachus	444	NINY01003208.1	351	710	360	+	Carnivore-endogenous-circovirus	Rep-consensus	87	149
Monachus-445	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Neomonachus_schauinslandi	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Phocidae	Monachus	445	NINY01004306.1	590	928	339	+	Carnivore-endogenous-circovirus	Rep-consensus	106	149
Monachus-446	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Neomonachus_schauinslandi	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Phocidae	Monachus	446	NINY01005411.1	86	613	528	+	Carnivore-endogenous-circovirus	Rep-consensus	1	149
Monachus-447	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Neomonachus_schauinslandi	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Phocidae	Monachus	447	NINY01007112.1	1070	1711	642	-	Carnivore-endogenous-circovirus	Rep-consensus	1	148
Monachus-448	ECV.Carnivore	Carnivore endogenous circoviral element	Circovirus	Unclassified	Neomonachus_schauinslandi	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Phocidae	Monachus	448	NINY01007714.1	4856018	4856365	348	-	Columbid-circovirus	Rep	210	283
Monachus-449	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Neomonachus_schauinslandi	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Phocidae	Monachus	449	NINY01007737.1	9511743	9512324	582	-	Carnivore-endogenous-circovirus	Rep-consensus	1	149
Monachus-450	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Neomonachus_schauinslandi	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Phocidae	Monachus	450	NINY01007741.1	17433	18131	699	-	Carnivore-endogenous-circovirus	Rep-consensus	1	149
Monachus-451	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Neomonachus_schauinslandi	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Phocidae	Monachus	451	NINY01007744.1	10218674	10218961	288	-	Carnivore-endogenous-circovirus	Rep-consensus	2	95
Monachus-452	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Neomonachus_schauinslandi	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Phocidae	Monachus	452	NINY01007826.1	2951541	2951900	360	+	Carnivore-endogenous-circovirus	Rep-consensus	87	149
Ailuropoda-453	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Ailuropoda_melanoleuca	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ailuropoda	453	GL192663.1	282439	282642	204	+	Carnivore-endogenous-circovirus	Rep-consensus	98	149
Ailuropoda-454	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Ailuropoda_melanoleuca	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ailuropoda	454	GL192665.1	105556	105810	255	-	Carnivore-endogenous-circovirus	Rep-consensus	66	149
Ailuropoda-455	ECV.Carnivore	Carnivore endogenous circoviral element	Circovirus	Unclassified	Ailuropoda_melanoleuca	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ailuropoda	455	GL193092.1	113604	113864	261	-	Columbid-circovirus	Rep	224	283
Ailuropoda-456	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Ailuropoda_melanoleuca	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ailuropoda	456	GL193365.1	5142	5546	405	-	Carnivore-endogenous-circovirus	Rep-consensus	60	149
Ailuropoda-457	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Ailuropoda_melanoleuca	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ailuropoda	457	GL193438.1	231007	231111	105	+	Human-cyclovirus	Rep	203	236
Ailuropoda-458	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Ailuropoda_melanoleuca	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ailuropoda	458	GL193915.1	429570	429806	237	-	Porcine-circovirus-type-1-2a	Rep	63	140
Ailuropoda-459	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Ailuropoda_melanoleuca	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ailuropoda	459	GL197372.1	52	660	609	+	Carnivore-endogenous-circovirus	Rep-consensus	2	149
Ursus-460	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Ursus_maritimus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	460	gi|666359579|ref|NW_007907260.1|	4182	4586	405	-	Carnivore-endogenous-circovirus	Rep-consensus	79	149
Ursus-461	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Ursus_maritimus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	461	gi|666359624|ref|NW_007907215.1|	9197479	9197877	399	+	Carnivore-endogenous-circovirus	Rep-consensus	10	138
Ursus-462	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Ursus_maritimus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	462	gi|666359632|ref|NW_007907207.1|	16054	16209	156	-	Carnivore-endogenous-circovirus	Rep-consensus	116	165
Ursus-463	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Ursus_maritimus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	463	gi|666359660|ref|NW_007907179.1|	43717048	43717164	117	-	Human-cyclovirus	Rep	203	236
Ursus-464	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Ursus_maritimus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	464	gi|666359689|ref|NW_007907151.1|	2575908	2576477	570	+	Carnivore-endogenous-circovirus	Rep-consensus	1	149
Ursus-465	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Ursus_maritimus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	465	gi|666359748|ref|NW_007907092.1|	12791	13528	738	-	Carnivore-endogenous-circovirus	Rep-consensus	63	133
Ursus-466	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Ursus_maritimus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	466	gi|666359784|ref|NW_007907056.1|	16994319	16994522	204	-	Carnivore-endogenous-circovirus	Rep-consensus	98	149
Ursus-467	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Ursus_maritimus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	467	gi|666359788|ref|NW_007907052.1|	14507	14917	411	-	Carnivore-endogenous-circovirus	Rep-consensus	57	149
Ursus-468	ECV.Carnivore	Carnivore endogenous circoviral element	Circovirus	Unclassified	Ursus_americanus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	468	LZNR01000537.1	36270	36530	261	-	Columbid-circovirus	Rep	224	283
Ursus-469	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Ursus_americanus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	469	LZNR01005177.1	124984	125610	627	+	Carnivore-endogenous-circovirus	Rep-consensus	1	207
Ursus-470	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Ursus_americanus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	470	LZNR01005263.1	172390	172590	201	+	Carnivore-endogenous-circovirus	Rep-consensus	87	149
Ursus-471	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Ursus_americanus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	471	LZNR01006512.1	185493	185711	219	+	Carnivore-endogenous-circovirus	Rep-consensus	87	149
Ursus-472	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Ursus_americanus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	472	LZNR01006701.1	7729	8433	705	-	Carnivore-endogenous-circovirus	Rep-consensus	1	149
Ursus-473	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Ursus_americanus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	473	LZNR01008442.1	118002	118406	405	+	Carnivore-endogenous-circovirus	Rep-consensus	57	149
Ursus-474	ECV.Carnivore	Carnivore endogenous circoviral element	Circovirus	Unclassified	Ursus_arctos_horribilis	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	474	NW_020656122.1	9202850	9203110	261	+	Columbid-circovirus	Rep	224	283
Ursus-475	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Ursus_arctos_horribilis	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	475	NW_020656144.1	14958580	14959017	438	-	Carnivore-endogenous-circovirus	Rep-consensus	68	149
Ursus-476	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Ursus_arctos_horribilis	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	476	NW_020656188.1	8508074	8508274	201	+	Carnivore-endogenous-circovirus	Rep-consensus	87	149
Ursus-477	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Ursus_arctos_horribilis	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	477	NW_020656201.1	2651417	2652121	705	+	Carnivore-endogenous-circovirus	Rep-consensus	1	149
Ursus-478	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Ursus_arctos_horribilis	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	478	NW_020656233.1	1554656	1555066	411	+	Carnivore-endogenous-circovirus	Rep-consensus	57	149
Manis-479	ECV.Manis	Manis endogenous circoviral element	Unclassified	Unclassified	Manis_pentadactyla	Vertebrates	Mammalia	Laurasiatheria	Pholidota	Manidae	Manis	479	KN008017.1	176732	176869	138	-	Cyclovirus-ZM36a	Rep	199	244
Sarcophilus-480	ECV.Sarcophilus	Sarcophilus endogenous circoviral element	Circovirus	Unclassified	Sarcophilus_harrisii	Vertebrates	Mammalia	Unclassified	Dasyuromorphia	Dasyuridae	Sarcophilus	480	chr1_GL834412_random	789844	790284	441	-	Mink-circovirus	Rep	78	223
